canonical_form,classification_path,classification_path_ids,classification_path_ranks,current_name_string,current_taxon_id,data_source_id,data_source_title,data_sources_number,edit_distance,global_id,gni_uuid,imported_at,in_curated_sources,is_known_name,local_id,match_type,match_value,name_string,prescore,score,supplied_name_string,taxon_id,url
Pandanus,Plantae|Tracheophyta|Liliopsida|Pandanales|Pandanaceae|Pandanus,6|7707728|196|554|3737|7541050,kingdom|phylum|class|order|family|genus,,,11,GBIF Backbone Taxonomy,24,0,,a57946ac-3a2a-5e0b-859c-85557315085b,2016-11-13T20:23:50Z,True,True,,2,Exact match by canonical form,Pandanus L. f.,1|0|0,0.75,Agave sisalana,7541050,
Oxycephala pandani,,,,,,168,Index to Organism Names,24,0,,ba6fab1b-66f5-54b3-b998-18f3365a3c2b,2012-02-09T17:23:46Z,True,True,,2,Exact match by canonical form,Oxycephala pandani Gressitt 1955,3|0|0,0.988,Agave sisalana,128109674,http://www.organismnames.com/details.htm?lsid=2775754
Oxycephala,Animalia|Arthropoda|Insecta|Hemiptera|Oxycephala,1|54|216|809|6007155,kingdom|phylum|class|order|genus,,,11,GBIF Backbone Taxonomy,24,0,,5752601c-a90f-546c-bc11-3fef1a7d8cb1,2016-11-13T21:56:43Z,True,True,,6,Could only match genus,"Oxycephala Hong, 1979",1|0|0,0.75,Agave sisalana,6007155,
Laminicoccus pandani,Animalia|Arthropoda|Insecta|Hemiptera|Pseudococcidae|Laminicoccus|Laminicoccus pandani,1|54|216|809|4534|2094713|2094721,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,d8021669-c7b3-5d48-beb7-1e6abd0025e8,2016-11-13T20:37:10Z,True,True,,2,Exact match by canonical form,"Laminicoccus pandani (Cockerell, 1895)",3|0|0,0.988,Agave sisalana,2094721,
Turbinococcus pandanicola,Animalia|Arthropoda|Insecta|Hemiptera|Pseudococcidae|Turbinococcus|Turbinococcus pandanicola,1|54|216|809|4534|2095025|2095026,kingdom|phylum|class|order|family|genus|species,"Turbinococcus pandanicola (Takahashi, 1941)",2095026,11,GBIF Backbone Taxonomy,24,0,,b2a8ee58-9e98-5dab-905d-4a498d3823ba,2016-11-13T19:49:29Z,True,True,,2,Exact match by canonical form,"Turbinococcus pandanicola Beardsley, 1966",3|0|0,0.988,Agave sisalana,7772002,
Myndus irreptor,Animalia|Arthropoda|Insecta|Hemiptera|Cixiidae|Myndus|Myndus irreptor,1|54|216|809|8470|2058165|7666701,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,c7e73f9e-2260-51d8-8f96-75bab5cf797e,2016-11-13T22:33:07Z,True,True,,2,Exact match by canonical form,"Myndus irreptor Fennah, 1956",3|0|0,0.988,Agave sisalana,7666701,
Myndus palawanensis,Animalia|Arthropoda|Insecta|Hemiptera|Cixiidae|Myndus|Myndus palawanensis,1|54|216|809|8470|2058165|2058206,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,ec0866a8-82e7-5044-8df6-eb5ef5257dae,2016-11-13T22:32:28Z,True,True,,2,Exact match by canonical form,"Myndus palawanensis Muir, 1923",3|0|0,0.988,Agave sisalana,2058206,
Swezeyaria viridana,Animalia|Arthropoda|Insecta|Hemiptera|Tropiduchidae|Swezeyaria|Swezeyaria viridana,1|54|216|809|2232|2061070|2061071,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,336c670b-bbae-5b44-bc7e-b156e9ece0cc,2016-11-13T20:04:25Z,True,True,,2,Exact match by canonical form,"Swezeyaria viridana Metcalf, 1946",3|0|0,0.988,Agave sisalana,2061071,
Capelopterum punctatellum,Animalia|Arthropoda|Insecta|Hemiptera|Nogodinidae|Scalabis|Scalabis punctatella,1|54|216|809|2233|2051230|2051239,kingdom|phylum|class|order|family|genus|species,"Scalabis punctatella (Melichar, 1906)",2051239,11,GBIF Backbone Taxonomy,24,0,,0736b070-ac44-5dcc-b65c-90fea91ba056,2016-11-13T19:26:50Z,True,True,,2,Exact match by canonical form,"Capelopterum punctatellum Melichar, 1906",3|0|0,0.988,Agave sisalana,2051240,
Neosimmondsia esakii,Animalia|Arthropoda|Insecta|Hemiptera|Pseudococcidae|Neosimmondsia|Neosimmondsia esakii,1|54|216|809|4534|2093386|2093388,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,f45032fe-7e57-53cf-88a3-6503382d8eb2,2016-11-13T20:37:10Z,True,True,,2,Exact match by canonical form,"Neosimmondsia esakii Takahashi, 1939",3|0|0,0.988,Agave sisalana,2093388,
Myndus bifurcatus,,,,,,168,Index to Organism Names,24,0,,5b329510-3fc6-56c4-8c32-e3daaadb7689,2012-02-09T17:26:55Z,True,True,,2,Exact match by canonical form,Myndus bifurcatus Metcalf 1946,3|0|0,0.988,Agave sisalana,128338397,http://www.organismnames.com/details.htm?lsid=3006027
Paralecanium carolinensis,Animalia|Arthropoda|Insecta|Hemiptera|Coccidae|Paralecanium|Paralecanium carolinensis,1|54|216|809|6963|2091272|2091316,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,3a48643b-543a-59d8-aed2-6f116ee518d6,2016-11-13T21:36:26Z,True,True,,2,Exact match by canonical form,"Paralecanium carolinensis Beardsley, 1966",3|0|0,0.988,Agave sisalana,2091316,
Pandanicola pandani,Animalia|Arthropoda|Insecta|Hemiptera|Pseudococcidae|Pandanicola|Pandanicola pandani,1|54|216|809|4534|2093279|8303652,kingdom|phylum|class|order|family|genus|species,"Pandanicola pandani (Takahashi, 1939)",8303652,11,GBIF Backbone Taxonomy,24,0,,103f2bad-9518-5eaa-a9fe-9bd1934373d1,2016-11-13T20:23:24Z,True,True,,2,Exact match by canonical form,"Pandanicola pandani Beardsley, 1966",3|0|0,0.988,Agave sisalana,5164008,
Nesorhamma chalcas,Animalia|Arthropoda|Insecta|Hemiptera|Derbidae|Nesorhamma|Nesorhamma chalcas,1|54|216|809|4247|2061608|2061609,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,5323c5cf-03c7-57c1-9bf1-0f9e14967a06,2016-11-13T21:04:43Z,True,True,,2,Exact match by canonical form,"Nesorhamma chalcas Fennah, 1956",3|0|0,0.988,Agave sisalana,2061609,
Myndus dibaphus,Animalia|Arthropoda|Insecta|Hemiptera|Cixiidae|Myndus|Myndus dibaphus,1|54|216|809|8470|2058165|7532763,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,8d976045-6e62-5523-9779-3d64a40da5c1,2016-11-13T22:32:28Z,True,True,,2,Exact match by canonical form,"Myndus dibaphus Fennah, 1956",3|0|0,0.988,Agave sisalana,7532763,
Pseudococcus pandanicola,Animalia|Arthropoda|Insecta|Hemiptera|Pseudococcidae|Laminicoccus|Laminicoccus pandanicola,1|54|216|809|4534|2094713|2094719,kingdom|phylum|class|order|family|genus|species,"Laminicoccus pandanicola (Takahashi, 1939)",2094719,11,GBIF Backbone Taxonomy,24,0,,0a46d087-ad37-59a7-a924-d2950a95745c,2016-11-13T20:37:09Z,True,True,,2,Exact match by canonical form,"Pseudococcus pandanicola Takahashi, 1939",3|0|0,0.988,Agave sisalana,2094720,
Batracomorphus atrifrons,Animalia|Arthropoda|Insecta|Hemiptera|Cicadellidae|Batracomorphus|Batracomorphus atrifrons,1|54|216|809|9647|2040599|2040930,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,1,,f07c283d-00af-54a4-88b9-37235a2c08b1,2016-11-13T18:59:38Z,True,True,,3,Fuzzy match by canonical form,"Batracomorphus atrifrons Metcalf, 1946",1|0|0,0.75,Agave sisalana,2040930,
Pandanicola esakii,Animalia|Arthropoda|Insecta|Hemiptera|Pseudococcidae|Pandanicola|Pandanicola esakii,1|54|216|809|4534|2093279|7980864,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,d3e24ae2-6a01-5965-b20e-49f18b27316a,2016-11-13T20:23:24Z,True,True,,2,Exact match by canonical form,"Pandanicola esakii (Takahashi, 1942)",3|0|0,0.988,Agave sisalana,7980864,
Armacia clara,Animalia|Arthropoda|Insecta|Hemiptera|Ricaniidae|Armacia|Armacia clara,1|54|216|809|5947|2057559|2057572,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,00c1a701-81b4-52af-ba38-6721707abfd3,2016-11-13T19:49:06Z,True,True,,2,Exact match by canonical form,"Armacia clara (Stål, 1859)",3|0|0,0.988,Agave sisalana,2057572,
Trissodoris,Animalia|Arthropoda|Insecta|Lepidoptera|Cosmopterigidae|Trissodoris,1|54|216|797|8839|1842650,kingdom|phylum|class|order|family|genus,,,11,GBIF Backbone Taxonomy,24,0,,7adaa63a-1360-561e-8538-6ffa1643adc5,2016-11-13T22:49:05Z,True,True,,6,Could only match genus,"Trissodoris Meyrick, 1914",1|0|0,0.75,Agave sisalana,1842650,
Megacrania batesii,Animalia|Arthropoda|Insecta|Phasmida|Phasmatidae|Megacrania|Megacrania batesii,1|54|216|1460|5108|1413754|1413767,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,9537736a-11a5-59eb-bd27-b9b5a38af2d6,2016-11-13T18:57:17Z,True,True,,2,Exact match by canonical form,"Megacrania batesii Kirby, 1896",3|0|0,0.988,Agave sisalana,1413767,
Coccoloba,Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Coccoloba,6|7707728|220|422|2416|7461070,kingdom|phylum|class|order|family|genus,,,11,GBIF Backbone Taxonomy,24,0,,22441e1f-5f44-53d9-9688-e59ee46201b5,2016-11-13T22:42:44Z,True,True,,2,Exact match by canonical form,Coccoloba L.,1|0|0,0.75,Agave sisalana,7461070,
Sorghum bicolor,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Hyparrhenia|Hyparrhenia dichroa,6|7707728|196|1369|3073|2703241|4147266,kingdom|phylum|class|order|family|genus|species,Hyparrhenia dichroa (Steud.) Stapf,4147266,11,GBIF Backbone Taxonomy,24,0,,4373a31d-837b-5626-98dd-2d9e3558c724,2016-11-13T21:51:29Z,True,True,,2,Exact match by canonical form,Sorghum bicolor Kuntze,3|0|0,0.988,Agave sisalana,7827588,
Dysmicoccus boninsis,Animalia|Arthropoda|Insecta|Hemiptera|Pseudococcidae|Dysmicoccus|Dysmicoccus boninsis,1|54|216|809|4534|2092782|7969793,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,51ea8017-e8b2-5363-92f2-145b72e9dd3a,2016-11-13T20:15:04Z,True,True,,2,Exact match by canonical form,"Dysmicoccus boninsis (Kuwana, 1909)",3|0|0,0.988,Agave sisalana,7969793,
Neomaskellia bergii,Animalia|Arthropoda|Insecta|Hemiptera|Aleyrodidae|Neomaskellia|Neomaskellia bergii,1|54|216|809|4304|4771617|4771618,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,0c3eac68-6c2b-54c7-be9e-767d8f4f58ef,2016-11-13T18:55:14Z,True,True,,2,Exact match by canonical form,"Neomaskellia bergii (Signoret, 1868)",3|0|0,0.988,Agave sisalana,4771618,
Annona,Animalia|Arthropoda|Insecta|Hemiptera|Miridae|Annona,1|54|216|809|4319|3265552,kingdom|phylum|class|order|family|genus,,,11,GBIF Backbone Taxonomy,24,0,,ebae4f6c-80a5-5261-986e-a1900e7354db,2016-11-13T22:12:07Z,True,True,,2,Exact match by canonical form,"Annona Distant, 1884",1|0|0,0.75,Agave sisalana,3265552,
Saissetia nigra,Animalia|Arthropoda|Insecta|Hemiptera|Coccidae|Parasaissetia|Parasaissetia nigra,1|54|216|809|6963|2092092|8198400,kingdom|phylum|class|order|family|genus|species,"Parasaissetia nigra (Nietner, 1861)",8198400,11,GBIF Backbone Taxonomy,24,0,,70025e11-b693-56bc-a4b6-92fdc0355759,2016-11-13T21:35:03Z,True,True,,2,Exact match by canonical form,"Saissetia nigra Hall, 1922",3|0|0,0.988,Agave sisalana,8132178,
Kallitaxila crini,Animalia|Arthropoda|Insecta|Hemiptera|Tropiduchidae|Kallitaxila|Kallitaxila crini,1|54|216|809|2232|2061196|8142925,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,1cf9fbdb-fd74-5d61-bc06-c8d8497ee2a5,2016-11-13T19:35:11Z,True,True,,2,Exact match by canonical form,"Kallitaxila crini (Matsumura, 1914)",3|0|0,0.988,Agave sisalana,8142925,
Lepidosaphes palauensis,Animalia|Arthropoda|Insecta|Hemiptera|Diaspididae|Lepidosaphes|Lepidosaphes palauensis,1|54|216|809|4521|2088966|2089286,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,e943990a-fb8c-50df-bed6-fc0ad313ebc7,2016-11-13T22:06:10Z,True,True,,2,Exact match by canonical form,"Lepidosaphes palauensis Beardsley, 1966",3|0|0,0.988,Agave sisalana,2089286,
Saccharum officinarum,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Saccharum|Saccharum officinarum,6|7707728|196|1369|3073|2703910|2703912,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,6d2fc58b-8f51-5c2a-88e5-68d1ea516d45,2016-11-13T21:06:04Z,True,True,,2,Exact match by canonical form,Saccharum officinarum L.,3|0|0,0.988,Agave sisalana,2703912,
Anoronotum rufum,Animalia|Arthropoda|Insecta|Coleoptera|Dynastidae|Anoronotum|Anoronotum rufum,1|54|216|1470|4205|1075691|1075692,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,7995a319-be25-5fa5-8556-102b13b535c7,2016-11-13T19:00:23Z,True,True,,2,Exact match by canonical form,"Anoronotum rufum Arrow, 1939",3|0|0,0.988,Agave sisalana,1075692,
Gonocephalum,Animalia|Arthropoda|Insecta|Coleoptera|Tenebrionidae|Gonocephalum,1|54|216|1470|7857|1045882,kingdom|phylum|class|order|family|genus,,,11,GBIF Backbone Taxonomy,24,0,,2cc3be19-57b8-5f01-babd-c278b7c3e631,2016-11-13T21:45:25Z,True,True,,2,Exact match by canonical form,"Gonocephalum Solier, 1834",1|0|0,0.75,Agave sisalana,1045882,
Aspidiella sacchari,Animalia|Arthropoda|Insecta|Hemiptera|Diaspididae|Aspidiella|Aspidiella sacchari,1|54|216|809|4521|2083405|2083429,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,20b43f1b-c00e-5cc6-b291-48e1f54261b7,2016-11-13T21:24:45Z,True,True,,2,Exact match by canonical form,"Aspidiella sacchari (Cockerell, 1893)",3|0|0,0.988,Agave sisalana,2083429,
Odonaspis saccharicaulis,Animalia|Arthropoda|Insecta|Hemiptera|Diaspididae|Odonaspis|Odonaspis saccharicaulis,1|54|216|809|4521|2086528|7825135,kingdom|phylum|class|order|family|genus|species,"Odonaspis saccharicaulis (Zehntner, 1897)",7825135,11,GBIF Backbone Taxonomy,24,0,,5dcff66b-af81-5530-91f1-d06a7a1851e6,2016-11-13T22:05:46Z,True,True,,2,Exact match by canonical form,"Odonaspis saccharicaulis Ben-Dov, 1988",3|0|0,0.988,Agave sisalana,8345119,
Chanithus gramineus,Animalia|Arthropoda|Insecta|Hemiptera|Dictyopharidae|Raivuna|Raivuna graminea,1|54|216|809|8499|2052552|2052566,kingdom|phylum|class|order|family|genus|species,"Raivuna graminea (Fabricius, 1803)",2052566,11,GBIF Backbone Taxonomy,24,0,,bce57969-7f12-51f2-8f20-1af5f574cce5,2016-11-13T20:59:49Z,True,True,,2,Exact match by canonical form,"Chanithus gramineus (Fabricius, 1803)",3|0|0,0.988,Agave sisalana,2052567,
Ugyops annulipes,Animalia|Arthropoda|Insecta|Hemiptera|Delphacidae|Ugyops|Ugyops annulipes,1|54|216|809|8498|2056470|8144750,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,c12ac3fd-9ca6-590a-8cb5-0f9ec54fc624,2016-11-13T20:04:47Z,True,True,,2,Exact match by canonical form,"Ugyops annulipes (Stål, 1854)",3|0|0,0.988,Agave sisalana,8144750,
Aulacaspis madiunensis,Animalia|Arthropoda|Insecta|Hemiptera|Diaspididae|Aulacaspis|Aulacaspis madiunensis,1|54|216|809|4521|2087546|2087713,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,0329071e-36e6-5cd4-8e87-62e1d5b996ee,2016-11-13T22:14:44Z,True,True,,2,Exact match by canonical form,"Aulacaspis madiunensis (Zehntner, 1898)",3|0|0,0.988,Agave sisalana,2087713,
Aulacaspis tegalensis,Animalia|Arthropoda|Insecta|Hemiptera|Diaspididae|Aulacaspis|Aulacaspis tegalensis,1|54|216|809|4521|2087546|8253812,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,8a6b7fcc-aa52-5931-bbf0-2ce2b8953f16,2016-11-13T22:15:10Z,True,True,,2,Exact match by canonical form,"Aulacaspis tegalensis (Zehntner, 1898)",3|0|0,0.988,Agave sisalana,8253812,
Perkinsiella thompsoni,Animalia|Arthropoda|Insecta|Hemiptera|Delphacidae|Perkinsiella|Perkinsiella thompsoni,1|54|216|809|8498|2054545|5156511,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,dff788d8-e881-5a09-929c-588a26a4b288,2016-11-13T22:52:48Z,True,True,,2,Exact match by canonical form,"Perkinsiella thompsoni Muir, 1913",3|0|0,0.988,Agave sisalana,5156511,
Ipomoea batatas,Plantae|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Ipomoea|Ipomoea batatas,6|7707728|220|1176|2389|2928509|2928551,kingdom|phylum|class|order|family|genus|species,Ipomoea batatas (L.) Lam.,2928551,11,GBIF Backbone Taxonomy,24,0,,55597de1-4aa1-5cdd-aaf6-ff706a2191f6,2016-11-13T20:15:26Z,True,True,,2,Exact match by canonical form,Ipomoea batatas (L.) Poir.,3|0|0,0.988,Agave sisalana,7624566,
Nanyozo viridilineatus,Animalia|Arthropoda|Insecta|Coleoptera|Curculionidae|Nanyozo|Nanyozo viridilineatus,1|54|216|1470|4239|4744603|7733031,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,4,,9d033c52-a9c8-5291-8768-11975bc47c3b,2016-11-13T20:04:24Z,True,True,,3,Fuzzy match by canonical form,"Nanyozo viridilineatus Kono, 1942",1|0|0,0.75,Agave sisalana,7733031,
Colasposoma metallicum,,,,,,168,Index to Organism Names,24,0,,209d7840-0b29-5ce3-ab9c-b7038df04c1d,2012-02-09T17:42:59Z,True,True,,1,Exact string match,Colasposoma metallicum,3|0|0,0.988,Agave sisalana,129578798,http://www.organismnames.com/details.htm?lsid=4248530
Euscepes postfasciatus,Animalia|Arthropoda|Insecta|Coleoptera|Curculionidae|Cryptorhynchus|Cryptorhynchus postfasciatus,1|54|216|1470|4239|1194049|1194463,kingdom|phylum|class|order|family|genus|species,"Cryptorhynchus postfasciatus Fairmaire, 1849",1194463,11,GBIF Backbone Taxonomy,24,0,,877662e0-0a69-5580-9428-a81e70b8d780,2016-11-13T19:40:05Z,True,True,,2,Exact match by canonical form,"Euscepes postfasciatus (Fairmaire, 1849)",3|0|0,0.988,Agave sisalana,4292199,
Sphaeropterus,Animalia|Arthropoda|Insecta|Coleoptera|Curculionidae|Sphaeropterus,1|54|216|1470|4239|1191527,kingdom|phylum|class|order|family|genus,,,11,GBIF Backbone Taxonomy,24,0,,7b4a577e-c5b2-5675-b086-91a007cf2dfb,2016-11-13T19:41:46Z,True,True,,2,Exact match by canonical form,"Sphaeropterus Guérin-Ménéville in Duperry, 1838",1|0|0,0.75,Agave sisalana,1191527,
Cylas formicarius,Animalia|Arthropoda|Insecta|Coleoptera|Brentidae|Cylas|Cylas formicarius,1|54|216|1470|4238|1171596|1171601,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,107fdbbc-fe1f-538f-9866-0673fd3f3593,2016-11-13T22:33:28Z,True,True,,2,Exact match by canonical form,"Cylas formicarius (Fabricius, 1798)",3|0|0,0.988,Agave sisalana,1171601,
Chaetocnema confinis,Animalia|Arthropoda|Insecta|Coleoptera|Chrysomelidae|Chaetocnema|Chaetocnema confinis,1|54|216|1470|7780|1048170|4990564,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,0779a987-653e-5121-9066-ef31b3c56099,2016-11-13T19:56:48Z,True,True,,2,Exact match by canonical form,"Chaetocnema confinis Crotch, 1873",3|0|0,0.988,Agave sisalana,4990564,
