accepted,acceptedKey,authorship,basionym,basionymKey,canonicalName,class,classKey,constituentKey,datasetKey,family,familyKey,genus,genusKey,issues,key,kingdom,kingdomKey,lastCrawled,lastInterpreted,modified,nameKey,nameType,nomenclaturalStatus,nubKey,numDescendants,order,orderKey,origin,parent,parentKey,phylum,phylumKey,rank,remarks,scientificName,sourceTaxonKey,species,speciesKey,synonym,taxonID,taxonomicStatus,verbatimScientificName
,,Crantz,,,Manihot esculenta,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Euphorbiaceae,4691.0,Manihot,3060685.0,[],3060998,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:28:49.540+0000,,6671506,SCIENTIFIC,[],3060998.0,0,Malpighiales,1414,SOURCE,Manihot,3060685,Tracheophyta,7707728,SPECIES,,Manihot esculenta Crantz,112355760,Manihot esculenta,3060998.0,False,gbif:3060998,ACCEPTED,Manihot esculenta
,,"Dufour, 1832",,,Tetranychus,Arachnida,367,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Tetranychidae,6057.0,Tetranychus,2130777.0,[],2130777,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:25:00.200+0000,,11121485,SCIENTIFIC,[],2130777.0,155,Prostigmata,372,SOURCE,Tetranychidae,6057,Arthropoda,54,GENUS,,"Tetranychus Dufour, 1832",121183750,,,False,gbif:2130777,ACCEPTED,Tetranychus
,,"Ehara, 1956",,,Tetranychus truncatus,Arachnida,367,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Tetranychidae,6057.0,Tetranychus,2130777.0,[],2129807,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:25:00.479+0000,,11122156,SCIENTIFIC,[],2129807.0,0,Prostigmata,372,SOURCE,Tetranychus,2130777,Arthropoda,54,SPECIES,,"Tetranychus truncatus Ehara, 1956",109443230,Tetranychus truncatus,2129807.0,False,gbif:2129807,ACCEPTED,Tetranychus truncatus
,," (Nietner, 1861)",,,Parasaissetia nigra,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Coccidae,6963.0,Parasaissetia,2092092.0,['ORIGINAL_NAME_DERIVED'],8198400,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:01.830+0000,,8213070,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Parasaissetia,2092092,Arthropoda,54,SPECIES,,"Parasaissetia nigra (Nietner, 1861)",110089122,Parasaissetia nigra,8198400.0,False,gbif:8198400,ACCEPTED,Parasaissetia nigra
,,"Green, 1923",,,Phenacoccus madeirensis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pseudococcidae,4534.0,Phenacoccus,2096058.0,[],2096180,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:40.444+0000,,8549969,SCIENTIFIC,[],2096180.0,0,Hemiptera,809,SOURCE,Phenacoccus,2096058,Arthropoda,54,SPECIES,,"Phenacoccus madeirensis Green, 1923",110106308,Phenacoccus madeirensis,2096180.0,False,gbif:2096180,ACCEPTED,Phenacoccus madeirensis
,,L.,,,Theobroma cacao,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Malvaceae,6685.0,Theobroma,2984934.0,[],3152205,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:40:17.066+0000,,11187747,SCIENTIFIC,[],3152205.0,16,Malvales,941,SOURCE,Theobroma,2984934,Tracheophyta,7707728,SPECIES,,Theobroma cacao L.,120421641,Theobroma cacao,3152205.0,False,gbif:3152205,ACCEPTED,Theobroma cacao
,,"Ferrari, 1867a",,,Xyleborus similis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Xyleborus,1232636.0,['ORTHOGRAPHIC_VARIANT'],5020065,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:32:46.142+0000,2016-07-28T14:15:14.398+0000,11918574,SCIENTIFIC,[],5020065.0,0,Coleoptera,1470,SOURCE,Xyleborus,1232636,Arthropoda,54,SPECIES,"Possible variant of Xyleborus similis Eggers, 1927c","Xyleborus similis Ferrari, 1867a",109649831,Xyleborus similis,5020065.0,False,gbif:5020065,DOUBTFUL,Xyleborus similis
,," (Matsushita, 1935)","Nanyohammus luteosparsus Matsushita, 1935",6265206.0,Pelargoderus luteosparsus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Cerambycidae,5602.0,Pelargoderus,1102255.0,['ORIGINAL_NAME_DERIVED'],1102275,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:37:07.832+0000,,8340273,SCIENTIFIC,[],1102275.0,0,Coleoptera,1470,SOURCE,Pelargoderus,1102255,Arthropoda,54,SPECIES,,"Pelargoderus luteosparsus (Matsushita, 1935)",115924237,Pelargoderus luteosparsus,1102275.0,False,gbif:1102275,ACCEPTED,Pelargoderus luteosparsus
,,"Suffrian, 1857",,,Coenobius,Insecta,216,0938172b-2086-439c-a1dd-c21cb0109ed5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Chrysomelidae,7780.0,Coenobius,4734957.0,[],4734957,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:42:00.070+0000,,2686920,SCIENTIFIC,[],4734957.0,5,Coleoptera,1470,SOURCE,Chrysomelidae,7780,Arthropoda,54,GENUS,,"Coenobius Suffrian, 1857",106746744,,,False,gbif:4734957,ACCEPTED,Coenobius glochidionis
,,"Wood & Bright, 1992",,,Xyleborus ferrugineus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Xyleborus,1232636.0,[],5020459,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:32:46.345+0000,2016-07-28T14:15:13.827+0000,11916207,SCIENTIFIC,[],5020459.0,0,Coleoptera,1470,SOURCE,Xyleborus,1232636,Arthropoda,54,SPECIES,,"Xyleborus ferrugineus Wood & Bright, 1992",109649032,Xyleborus ferrugineus,5020459.0,False,gbif:5020459,DOUBTFUL,Xyleborus ferrugineus
,," (Metcalf, 1946)",,,Eusyphax bivittatus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Derbidae,4247.0,Eusyphax,2061885.0,['ORIGINAL_NAME_DERIVED'],7375840,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:44.965+0000,,4347089,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Eusyphax,2061885,Arthropoda,54,SPECIES,,"Eusyphax bivittatus (Metcalf, 1946)",109923316,Eusyphax bivittatus,7375840.0,False,gbif:7375840,ACCEPTED,Eusyphax bivittatus
Aphis gossypii subsp. gossypii,7199251.0,,,,Toxoptera aurantii,Insecta,216,214c3109-d37a-40f8-9c24-5b6e59915394,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Aphididae,3042.0,Aphis,8643682.0,[],2075867,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:23.287+0000,2016-07-28T16:16:10.198+0000,11330052,SCIENTIFIC,[],2075867.0,0,Hemiptera,809,SOURCE,Aphis gossypii,2072734,Arthropoda,54,SPECIES,,Toxoptera aurantii,100604371,Aphis gossypii,2072734.0,True,gbif:2075867,SYNONYM,Toxoptera aurantii
,,"Walker, 1857",,,Tiracola plagiata,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Noctuidae,7015.0,Tiracola,1762640.0,['PUBLISHED_BEFORE_GENUS'],1762657,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:51:21.099+0000,,11284764,SCIENTIFIC,[],1762657.0,0,Lepidoptera,797,SOURCE,Tiracola,1762640,Arthropoda,54,SPECIES,,"Tiracola plagiata Walker, 1857",110483013,Tiracola plagiata,1762657.0,False,gbif:1762657,ACCEPTED,Tiracola plagiata
,,L.,,,Cocos nucifera,Liliopsida,196,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Arecaceae,7681.0,Cocos,2735116.0,[],2735117,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:46:37.216+0000,,2670236,SCIENTIFIC,[],2735117.0,0,Arecales,552,SOURCE,Cocos,2735116,Tracheophyta,7707728,SPECIES,,Cocos nucifera L.,111558583,Cocos nucifera,2735117.0,False,gbif:2735117,ACCEPTED,Cocos nucifera
,," (Zacher, 1913)",,,Brontispa chalybeipennis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Chrysomelidae,7780.0,Brontispa,1048751.0,[],1048753,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:42:22.842+0000,,1665205,SCIENTIFIC,[],1048753.0,0,Coleoptera,1470,SOURCE,Brontispa,1048751,Arthropoda,54,SPECIES,,"Brontispa chalybeipennis (Zacher, 1913)",120955851,Brontispa chalybeipennis,1048753.0,False,gbif:1048753,ACCEPTED,Brontispa chalybeipennis
,,"Spaeth, 1937",,,Brontispa mariana,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Chrysomelidae,7780.0,Brontispa,1048751.0,[],1048754,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:42:22.821+0000,,1665270,SCIENTIFIC,[],1048754.0,0,Coleoptera,1470,SOURCE,Brontispa,1048751,Arthropoda,54,SPECIES,,"Brontispa mariana Spaeth, 1937",120456624,Brontispa mariana,1048754.0,False,gbif:1048754,ACCEPTED,Brontispa mariana
,," (Esaki & Chûjô, 1940)",,,Brontispa palauensis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Chrysomelidae,7780.0,Brontispa,1048751.0,[],1048752,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:42:22.819+0000,2016-07-28T14:15:50.100+0000,1665276,SCIENTIFIC,[],1048752.0,0,Coleoptera,1470,SOURCE,Brontispa,1048751,Arthropoda,54,SPECIES,,"Brontispa palauensis (Esaki & Chûjô, 1940)",120166810,Brontispa palauensis,1048752.0,False,gbif:1048752,ACCEPTED,Brontispa palauensis
,,"Blair, 1940",,,Caroliniella aenescens,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Cerambycidae,5602.0,Caroliniella,1143223.0,[],1143224,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:39:32.652+0000,,2049714,SCIENTIFIC,[],1143224.0,0,Coleoptera,1470,SOURCE,Caroliniella,1143223,Arthropoda,54,SPECIES,,"Caroliniella aenescens Blair, 1940",115910397,Caroliniella aenescens,1143224.0,False,gbif:1143224,ACCEPTED,Caroliniella aenescens
,,"Hustache, A., 1924",,,Trochorhopalus strangulatus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Dryophthoridae,8494.0,Trochorhopalus,1169302.0,[],1169308,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:32:16.709+0000,2016-07-28T14:16:19.182+0000,11510374,SCIENTIFIC,[],1169308.0,0,Coleoptera,1470,SOURCE,Trochorhopalus,1169302,Arthropoda,54,SPECIES,,"Trochorhopalus strangulatus Hustache, A., 1924",109653431,Trochorhopalus strangulatus,1169308.0,False,gbif:1169308,DOUBTFUL,Trochorhopalus strangulatus
,,"Marshall, 1943",,,Rhabdoscelus,Insecta,216,9ca92552-f23a-41a8-a140-01abaa31c931,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Rhabdoscelus,3263747.0,[],3263747,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:32:19.136+0000,,9711748,SCIENTIFIC,[],3263747.0,1,Coleoptera,1470,SOURCE,Curculionidae,4239,Arthropoda,54,GENUS,,"Rhabdoscelus Marshall, 1943",101781555,,,False,gbif:3263747,ACCEPTED,Rhabdoscelus asperipennis
,," (van der Goot, 1917)",,,Astegopteryx rhapidis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Aphididae,3042.0,Astegopteryx,2075119.0,['ORIGINAL_NAME_DERIVED'],2075144,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:37.618+0000,,1088853,SCIENTIFIC,[],2075144.0,0,Hemiptera,809,SOURCE,Astegopteryx,2075119,Arthropoda,54,SPECIES,,"Astegopteryx rhapidis (van der Goot, 1917)",116843326,Astegopteryx rhapidis,2075144.0,False,gbif:2075144,ACCEPTED,Astegopteryx rhapidis
,,"Kuwana, 1931",,,Aleurocanthus palauensis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Aleyrodidae,4304.0,Aleurocanthus,2012156.0,[],8354964,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:39.052+0000,,415972,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Aleurocanthus,2012156,Arthropoda,54,SPECIES,,"Aleurocanthus palauensis Kuwana, 1931",110071065,Aleurocanthus palauensis,8354964.0,False,gbif:8354964,ACCEPTED,Aleurocanthus palauensis
,,"Russell, 1965",,,Aleurodicus dispersus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Aleyrodidae,4304.0,Aleurodicus,2012121.0,[],2012122,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:41.338+0000,,415247,SCIENTIFIC,[],2012122.0,0,Hemiptera,809,SOURCE,Aleurodicus,2012121,Arthropoda,54,SPECIES,,"Aleurodicus dispersus Russell, 1965",110071294,Aleurodicus dispersus,2012122.0,False,gbif:2012122,ACCEPTED,Aleurodicus dispersus
,,"McKenzie, 1937",,,Aonidiella comperei,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Aonidiella,2082961.0,[],2082986,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:55.386+0000,,788015,SCIENTIFIC,[],2082986.0,0,Hemiptera,809,SOURCE,Aonidiella,2082961,Arthropoda,54,SPECIES,,"Aonidiella comperei McKenzie, 1937",110091088,Aonidiella comperei,2082986.0,False,gbif:2082986,ACCEPTED,Aonidiella comperei
,,"McKenzie, 1937",,,Aonidiella eremocitri,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Aonidiella,2082961.0,[],2083038,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:55.361+0000,,788022,SCIENTIFIC,[],2083038.0,0,Hemiptera,809,SOURCE,Aonidiella,2082961,Arthropoda,54,SPECIES,,"Aonidiella eremocitri McKenzie, 1937",110091093,Aonidiella eremocitri,2083038.0,False,gbif:2083038,ACCEPTED,Aonidiella eremocitri
,,"Takahashi, 1939",,,Lepidosaphes esakii,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Lepidosaphes,2088966.0,[],2089305,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:38.190+0000,,6171893,SCIENTIFIC,[],2089305.0,0,Hemiptera,809,SOURCE,Lepidosaphes,2088966,Arthropoda,54,SPECIES,,"Lepidosaphes esakii Takahashi, 1939",110095275,Lepidosaphes esakii,2089305.0,False,gbif:2089305,ACCEPTED,Lepidosaphes esakii
,,"Fennah, 1956",,,Lamenia numitor,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Derbidae,4247.0,Lamenia,2063214.0,[],2063223,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:44.685+0000,,5979333,SCIENTIFIC,[],2063223.0,0,Hemiptera,809,SOURCE,Lamenia,2063214,Arthropoda,54,SPECIES,,"Lamenia numitor Fennah, 1956",110055714,Lamenia numitor,2063223.0,False,gbif:2063223,ACCEPTED,Lamenia numitor
,," (Stål, 1854)",,,Lallemandana phalerata,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Aphrophoridae,3764.0,Lallemandana,2016635.0,['ORIGINAL_NAME_DERIVED'],2016693,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:32.346+0000,,5976211,SCIENTIFIC,[],2016693.0,0,Hemiptera,809,SOURCE,Lallemandana,2016635,Arthropoda,54,SPECIES,,"Lallemandana phalerata (Stål, 1854)",110073891,Lallemandana phalerata,2016693.0,False,gbif:2016693,ACCEPTED,Lallemandana phalerata
,,"Crawford, 1919",,,Leptynoptera sulfurea,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Triozidae,7631.0,Leptynoptera,2014479.0,[],2014481,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:10.256+0000,,6251536,SCIENTIFIC,[],2014481.0,0,Hemiptera,809,SOURCE,Leptynoptera,2014479,Arthropoda,54,SPECIES,,"Leptynoptera sulfurea Crawford, 1919",110173117,Leptynoptera sulfurea,2014481.0,False,gbif:2014481,ACCEPTED,Leptynoptera sulfurea
,,"Beardsley, 1966",,,Palmicultor guamensis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pseudococcidae,4534.0,Palmicultor,2093289.0,[],2093292,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:44.106+0000,,8079186,SCIENTIFIC,[],2093292.0,0,Hemiptera,809,SOURCE,Palmicultor,2093289,Arthropoda,54,SPECIES,,"Palmicultor guamensis Beardsley, 1966",110105647,Palmicultor guamensis,2093292.0,False,gbif:2093292,ACCEPTED,Palmicultor guamensis
,,"Lindinger, 1909",,,Furcaspis oceanica,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Furcaspis,2086421.0,[],2086435,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:44.840+0000,,4539264,SCIENTIFIC,[],2086435.0,0,Hemiptera,809,SOURCE,Furcaspis,2086421,Arthropoda,54,SPECIES,,"Furcaspis oceanica Lindinger, 1909",110094401,Furcaspis oceanica,2086435.0,False,gbif:2086435,ACCEPTED,Furcaspis oceanica
,,"Fennah, 1956",,,Flaccia dione,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Derbidae,4247.0,Flaccia,2061901.0,[],2061914,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:44.145+0000,,4467847,SCIENTIFIC,[],2061914.0,0,Hemiptera,809,SOURCE,Flaccia,2061901,Arthropoda,54,SPECIES,,"Flaccia dione Fennah, 1956",109920105,Flaccia dione,2061914.0,False,gbif:2061914,ACCEPTED,Flaccia dione
,,"Kirkaldy, 1906",,,Exitianus plebeius,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Cicadellidae,9647.0,Exitianus,2048891.0,['PUBLISHED_BEFORE_GENUS'],2048922,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:29:19.511+0000,2016-07-28T13:35:14.698+0000,4378830,SCIENTIFIC,[],2048922.0,0,Hemiptera,809,SOURCE,Exitianus,2048891,Arthropoda,54,SPECIES,,"Exitianus plebeius Kirkaldy, 1906",110145629,Exitianus plebeius,2048922.0,False,gbif:2048922,ACCEPTED,Exitianus plebeius
"Dysmicoccus cocotis (Maskell, 1890)",2092785.0,"Beardsley, 1966",,,Dysmicoccus saipanensis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pseudococcidae,4534.0,Dysmicoccus,2092782.0,[],2092786,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:38.005+0000,,3780027,SCIENTIFIC,[],2092786.0,0,Hemiptera,809,SOURCE,Dysmicoccus,2092782,Arthropoda,54,SPECIES,,"Dysmicoccus saipanensis Beardsley, 1966",110104365,Dysmicoccus cocotis,2092785.0,True,gbif:2092786,SYNONYM,Dysmicoccus saipanensis
,,"Fennah, 1956",,,Swezeyia zephyra,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Derbidae,4247.0,Swezeyia,2062754.0,[],2062771,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:44.885+0000,,10894086,SCIENTIFIC,[],2062771.0,0,Hemiptera,809,SOURCE,Swezeyia,2062754,Arthropoda,54,SPECIES,,"Swezeyia zephyra Fennah, 1956",109906063,Swezeyia zephyra,2062771.0,False,gbif:2062771,ACCEPTED,Swezeyia zephyrus
,," (Baker, 1899)",,,Protalebrella brasiliensis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Cicadellidae,9647.0,Protalebrella,2031843.0,['ORIGINAL_NAME_DERIVED'],2031856,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:29:32.463+0000,,9246670,SCIENTIFIC,[],2031856.0,0,Hemiptera,809,SOURCE,Protalebrella,2031843,Arthropoda,54,SPECIES,,"Protalebrella brasiliensis (Baker, 1899)",117566555,Protalebrella brasiliensis,2031856.0,False,gbif:2031856,ACCEPTED,Protalebrella braziliensis
,," (Cooley, 1899)",,,Pinnaspis strachani,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Pinnaspis,2086145.0,['ORIGINAL_NAME_DERIVED'],7663030,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:54.929+0000,,8761775,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Pinnaspis,2086145,Arthropoda,54,SPECIES,,"Pinnaspis strachani (Cooley, 1899)",110097484,Pinnaspis strachani,7663030.0,False,gbif:7663030,ACCEPTED,Pinnaspis strachani
,,"Holmgren, 1911",,,Neotermes,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Kalotermitidae,4353.0,Neotermes,2007329.0,[],2007329,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:42:06.246+0000,,7476030,SCIENTIFIC,[],2007329.0,8,Isoptera,999,SOURCE,Kalotermitidae,4353,Arthropoda,54,GENUS,,"Neotermes Holmgren, 1911",121107697,,,False,gbif:2007329,ACCEPTED,Neotermes kanehirae
,,"Meyrick, 1924",,,Agonoxena pyrogramma,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Agonoxenidae,4539.0,Agonoxena,1853137.0,[],1853138,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:51:29.778+0000,,341596,SCIENTIFIC,[],1853138.0,0,Lepidoptera,797,SOURCE,Agonoxena,1853137,Arthropoda,54,SPECIES,,"Agonoxena pyrogramma Meyrick, 1924",110376988,Agonoxena pyrogramma,1853138.0,False,gbif:1853138,ACCEPTED,Agonoxena pyrogramma
,,"Redtenbacher, 1892",,,Segestes unicolor,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Tettigoniidae,3991.0,Segestes,1694654.0,[],1694658,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:43:18.901+0000,,10260973,SCIENTIFIC,[],1694658.0,0,Orthoptera,1458,SOURCE,Segestes,1694654,Arthropoda,54,SPECIES,,"Segestes unicolor Redtenbacher, 1892",116088094,Segestes unicolor,1694658.0,False,gbif:1694658,ACCEPTED,Segestes unicolor
,," (Redtenbacher, 1908)","Graeffea denticulata Redtenbacher, 1908",5049834.0,Acanthograeffea denticulata,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Phasmatidae,5108.0,Acanthograeffea,1412320.0,['ORIGINAL_NAME_DERIVED'],1412321,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:54:00.447+0000,,83859,SCIENTIFIC,[],1412321.0,0,Phasmida,1460,SOURCE,Acanthograeffea,1412320,Arthropoda,54,SPECIES,,"Acanthograeffea denticulata (Redtenbacher, 1908)",121143072,Acanthograeffea denticulata,1412321.0,False,gbif:1412321,ACCEPTED,Acanthograeffea denticulata
,,"Günther, 1932",,,Acanthograeffea modesta,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Phasmatidae,5108.0,Acanthograeffea,1412320.0,[],1412323,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:54:00.445+0000,,83862,SCIENTIFIC,[],1412323.0,0,Phasmida,1460,SOURCE,Acanthograeffea,1412320,Arthropoda,54,SPECIES,,"Acanthograeffea modesta Günther, 1932",121143071,Acanthograeffea modesta,1412323.0,False,gbif:1412323,ACCEPTED,Acanthograeffea modesta
,,L.,,,Coffea,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Rubiaceae,8798.0,Coffea,2895315.0,[],2895315,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:22:10.675+0000,,2691333,SCIENTIFIC,[],2895315.0,207,Gentianales,412,SOURCE,Rubiaceae,8798,Tracheophyta,7707728,GENUS,,Coffea L.,121262353,,,False,gbif:2895315,ACCEPTED,Coffea
,,"Ferrari, 1867",,,Hypothenemus hampei,Insecta,216,8770e7d9-65f4-4cee-a935-a5f365a95f32,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Hypothenemus,1226155.0,['ORTHOGRAPHIC_VARIANT'],1226221,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:33:36.967+0000,2016-07-28T14:19:16.077+0000,5500424,SCIENTIFIC,[],1226221.0,0,Coleoptera,1470,SOURCE,Hypothenemus,1226155,Arthropoda,54,SPECIES,"Possible variant of Hypothenemus hampei Wood & Bright, 1992","Hypothenemus hampei Ferrari, 1867",119381198,Hypothenemus hampei,1226221.0,False,gbif:1226221,ACCEPTED,Hypothenemus hampei
